Agg_Type,Date,Country,Brand,Product,Coverage,Industry_Coverage,SOV,COV_increase,SOV_increase
Quarter,2022-10-01,Japan,O,SMP:low-end,100,1628,0.061425,0.0,0.0
Quarter,2022-10-01,Japan,O,SMP:mid-end,118,2484,0.047504,0.0,0.0
Quarter,2022-10-01,Japan,S,SMP,1611,6798,0.236981,0.0,0.0
Quarter,2022-10-01,Japan,S,SMP:high-end,1237,5126,0.241319,0.0,0.0
Quarter,2022-10-01,Japan,S,SMP:low-end,361,1628,0.221744,0.0,0.0
Quarter,2022-10-01,Japan,S,SMP:mid-end,599,2484,0.241143,0.0,0.0
Quarter,2022-10-01,Japan,X,SMP,499,6798,0.073404,0.0,0.0
Quarter,2022-10-01,Japan,X,SMP:high-end,378,5126,0.073742,0.0,0.0
Quarter,2022-10-01,Japan,X,SMP:low-end,139,1628,0.085381,0.0,0.0
Quarter,2022-10-01,Japan,X,SMP:mid-end,181,2484,0.072866,0.0,0.0
Quarter,2022-10-01,"Korea, Rep.",A,SMP,2530,6534,0.387205,0.0,0.0
Quarter,2022-10-01,"Korea, Rep.",A,SMP:high-end,1936,4936,0.392220,0.0,0.0
Quarter,2022-10-01,"Korea, Rep.",A,SMP:low-end,574,1545,0.371521,0.0,0.0
Quarter,2022-10-01,"Korea, Rep.",A,SMP:mid-end,891,2290,0.389083,0.0,0.0
Quarter,2022-10-01,"Korea, Rep.",G,SMP,890,6534,0.136211,0.0,0.0
Quarter,2022-10-01,"Korea, Rep.",G,SMP:high-end,673,4936,0.136345,0.0,0.0
Quarter,2022-10-01,"Korea, Rep.",G,SMP:low-end,221,1545,0.143042,0.0,0.0
Quarter,2022-10-01,"Korea, Rep.",G,SMP:mid-end,301,2290,0.131441,0.0,0.0
Quarter,2022-10-01,"Korea, Rep.",H,SMP,192,6534,0.029385,0.0,0.0
Quarter,2022-10-01,"Korea, Rep.",H,SMP:high-end,146,4936,0.029579,0.0,0.0
Quarter,2022-10-01,"Korea, Rep.",H,SMP:low-end,47,1545,0.030421,0.0,0.0
Quarter,2022-10-01,"Korea, Rep.",H,SMP:mid-end,57,2290,0.024891,0.0,0.0
Quarter,2022-10-01,"Korea, Rep.",O,SMP,119,6534,0.018212,0.0,0.0
Quarter,2022-10-01,"Korea, Rep.",O,SMP:high-end,84,4936,0.017018,0.0,0.0
Quarter,2022-10-01,"Korea, Rep.",O,SMP:low-end,31,1545,0.020065,0.0,0.0
Quarter,2022-10-01,"Korea, Rep.",O,SMP:mid-end,43,2290,0.018777,0.0,0.0
Quarter,2022-10-01,"Korea, Rep.",S,SMP,2619,6534,0.400826,0.0,0.0
Quarter,2022-10-01,"Korea, Rep.",S,SMP:high-end,1969,4936,0.398906,0.0,0.0
Quarter,2022-10-01,"Korea, Rep.",S,SMP:low-end,622,1545,0.402589,0.0,0.0
Quarter,2022-10-01,"Korea, Rep.",S,SMP:mid-end,939,2290,0.410044,0.0,0.0
Quarter,2022-10-01,"Korea, Rep.",X,SMP,184,6534,0.028160,0.0,0.0
Quarter,2022-10-01,"Korea, Rep.",X,SMP:high-end,128,4936,0.025932,0.0,0.0
Quarter,2022-10-01,"Korea, Rep.",X,SMP:low-end,50,1545,0.032362,0.0,0.0
Quarter,2022-10-01,"Korea, Rep.",X,SMP:mid-end,59,2290,0.025764,0.0,0.0
Quarter,2022-10-01,Mexico,A,SMP,561,1360,0.412500,0.0,0.0
Quarter,2022-10-01,Mexico,A,SMP:high-end,431,1011,0.426311,0.0,0.0
Quarter,2022-10-01,Mexico,A,SMP:low-end,130,319,0.407524,0.0,0.0
Quarter,2022-10-01,Mexico,A,SMP:mid-end,194,487,0.398357,0.0,0.0
Quarter,2022-10-01,Mexico,G,SMP,243,1360,0.178676,0.0,0.0
Quarter,2022-10-01,Mexico,G,SMP:high-end,173,1011,0.171118,0.0,0.0
Quarter,2022-10-01,Mexico,G,SMP:low-end,62,319,0.194357,0.0,0.0
Quarter,2022-10-01,Mexico,G,SMP:mid-end,92,487,0.188912,0.0,0.0
Quarter,2022-10-01,Mexico,H,SMP,88,1360,0.064706,0.0,0.0
Quarter,2022-10-01,Mexico,H,SMP:high-end,59,1011,0.058358,0.0,0.0
Quarter,2022-10-01,Mexico,H,SMP:low-end,22,319,0.068966,0.0,0.0
Quarter,2022-10-01,Mexico,H,SMP:mid-end,30,487,0.061602,0.0,0.0
Quarter,2022-10-01,Mexico,O,SMP,66,1360,0.048529,0.0,0.0
Quarter,2022-10-01,Mexico,O,SMP:high-end,50,1011,0.049456,0.0,0.0
Quarter,2022-10-01,Mexico,O,SMP:low-end,10,319,0.031348,0.0,0.0
Quarter,2022-10-01,Mexico,O,SMP:mid-end,27,487,0.055441,0.0,0.0
Quarter,2022-10-01,Mexico,S,SMP,316,1360,0.232353,0.0,0.0
Quarter,2022-10-01,Mexico,S,SMP:high-end,235,1011,0.232443,0.0,0.0
Quarter,2022-10-01,Mexico,S,SMP:low-end,77,319,0.241379,0.0,0.0
Quarter,2022-10-01,Mexico,S,SMP:mid-end,107,487,0.219713,0.0,0.0
Quarter,2022-10-01,Mexico,X,SMP,86,1360,0.063235,0.0,0.0
Quarter,2022-10-01,Mexico,X,SMP:high-end,63,1011,0.062315,0.0,0.0
Quarter,2022-10-01,Mexico,X,SMP:low-end,18,319,0.056426,0.0,0.0
Quarter,2022-10-01,Mexico,X,SMP:mid-end,37,487,0.075975,0.0,0.0
Quarter,2022-10-01,Spain,A,SMP,1827,4455,0.410101,0.0,0.0
Quarter,2022-10-01,Spain,A,SMP:high-end,1399,3381,0.413783,0.0,0.0
Quarter,2022-10-01,Spain,A,SMP:low-end,462,1118,0.413238,0.0,0.0
Quarter,2022-10-01,Spain,A,SMP:mid-end,620,1570,0.394904,0.0,0.0
Quarter,2022-10-01,Spain,G,SMP,765,4455,0.171717,0.0,0.0
Quarter,2022-10-01,Spain,G,SMP:high-end,572,3381,0.169181,0.0,0.0
Quarter,2022-10-01,Spain,G,SMP:low-end,168,1118,0.150268,0.0,0.0
Quarter,2022-10-01,Spain,G,SMP:mid-end,271,1570,0.172611,0.0,0.0
Quarter,2022-10-01,Spain,H,SMP,283,4455,0.063524,0.0,0.0
Quarter,2022-10-01,Spain,H,SMP:high-end,210,3381,0.062112,0.0,0.0
Quarter,2022-10-01,Spain,H,SMP:low-end,71,1118,0.063506,0.0,0.0
Quarter,2022-10-01,Spain,H,SMP:mid-end,111,1570,0.070701,0.0,0.0
Quarter,2022-10-01,Spain,O,SMP,253,4455,0.056790,0.0,0.0
Quarter,2022-10-01,Spain,O,SMP:high-end,201,3381,0.059450,0.0,0.0
Quarter,2022-10-01,Spain,O,SMP:low-end,60,1118,0.053667,0.0,0.0
Quarter,2022-10-01,Spain,O,SMP:mid-end,90,1570,0.057325,0.0,0.0
Quarter,2022-10-01,Spain,S,SMP,1009,4455,0.226487,0.0,0.0
Quarter,2022-10-01,Spain,S,SMP:high-end,769,3381,0.227448,0.0,0.0
Quarter,2022-10-01,Spain,S,SMP:low-end,260,1118,0.232558,0.0,0.0
Quarter,2022-10-01,Spain,S,SMP:mid-end,365,1570,0.232484,0.0,0.0
Quarter,2022-10-01,Spain,X,SMP,318,4455,0.071380,0.0,0.0
Quarter,2022-10-01,Spain,X,SMP:high-end,230,3381,0.068027,0.0,0.0
Quarter,2022-10-01,Spain,X,SMP:low-end,97,1118,0.086762,0.0,0.0
Quarter,2022-10-01,Spain,X,SMP:mid-end,113,1570,0.071975,0.0,0.0
Quarter,2022-10-01,United Kingdom,A,SMP,2872,6989,0.410931,0.0,0.0
Quarter,2022-10-01,United Kingdom,A,SMP:high-end,2204,5314,0.414753,0.0,0.0
Quarter,2022-10-01,United Kingdom,A,SMP:low-end,745,1797,0.414580,0.0,0.0
Quarter,2022-10-01,United Kingdom,A,SMP:mid-end,984,2385,0.412579,0.0,0.0
Quarter,2022-10-01,United Kingdom,G,SMP,1187,6989,0.169838,0.0,0.0
Quarter,2022-10-01,United Kingdom,G,SMP:high-end,888,5314,0.167106,0.0,0.0
Quarter,2022-10-01,United Kingdom,G,SMP:low-end,281,1797,0.156372,0.0,0.0
Quarter,2022-10-01,United Kingdom,G,SMP:mid-end,414,2385,0.173585,0.0,0.0
Quarter,2022-10-01,United Kingdom,H,SMP,412,6989,0.058950,0.0,0.0
Quarter,2022-10-01,United Kingdom,H,SMP:high-end,304,5314,0.057207,0.0,0.0
Quarter,2022-10-01,United Kingdom,H,SMP:low-end,122,1797,0.067891,0.0,0.0
Quarter,2022-10-01,United Kingdom,H,SMP:mid-end,135,2385,0.056604,0.0,0.0
Quarter,2022-10-01,United Kingdom,O,SMP,369,6989,0.052797,0.0,0.0
Quarter,2022-10-01,United Kingdom,O,SMP:high-end,278,5314,0.052315,0.0,0.0
Quarter,2022-10-01,United Kingdom,O,SMP:low-end,98,1797,0.054535,0.0,0.0
Quarter,2022-10-01,United Kingdom,O,SMP:mid-end,128,2385,0.053669,0.0,0.0
Quarter,2022-10-01,United Kingdom,S,SMP,1610,6989,0.230362,0.0,0.0
Quarter,2022-10-01,United Kingdom,S,SMP:high-end,1237,5314,0.232781,0.0,0.0
Quarter,2022-10-01,United Kingdom,S,SMP:low-end,421,1797,0.234279,0.0,0.0
Quarter,2022-10-01,United Kingdom,S,SMP:mid-end,525,2385,0.220126,0.0,0.0
Quarter,2022-10-01,United Kingdom,X,SMP,539,6989,0.077121,0.0,0.0
Quarter,2022-10-01,United Kingdom,X,SMP:high-end,403,5314,0.075837,0.0,0.0
Quarter,2022-10-01,United Kingdom,X,SMP:low-end,130,1797,0.072343,0.0,0.0
Quarter,2022-10-01,United Kingdom,X,SMP:mid-end,199,2385,0.083438,0.0,0.0
Quarter,2022-10-01,United States,A,SMP,5957,14365,0.414688,0.0,0.0
Quarter,2022-10-01,United States,A,SMP:high-end,4430,10833,0.408936,0.0,0.0
Quarter,2022-10-01,United States,A,SMP:low-end,1479,3585,0.412552,0.0,0.0
Quarter,2022-10-01,United States,A,SMP:mid-end,2138,5030,0.425050,0.0,0.0
Quarter,2022-10-01,United States,G,SMP,2344,14365,0.163174,0.0,0.0
Quarter,2022-10-01,United States,G,SMP:high-end,1793,10833,0.165513,0.0,0.0
Quarter,2022-10-01,United States,G,SMP:low-end,583,3585,0.162622,0.0,0.0
Quarter,2022-10-01,United States,G,SMP:mid-end,801,5030,0.159245,0.0,0.0
Quarter,2022-10-01,United States,H,SMP,903,14365,0.062861,0.0,0.0
Quarter,2022-10-01,United States,H,SMP:high-end,682,10833,0.062956,0.0,0.0
Quarter,2022-10-01,United States,H,SMP:low-end,239,3585,0.066667,0.0,0.0
Quarter,2022-10-01,United States,H,SMP:mid-end,316,5030,0.062823,0.0,0.0
Quarter,2022-10-01,United States,O,SMP,769,14365,0.053533,0.0,0.0
Quarter,2022-10-01,United States,O,SMP:high-end,609,10833,0.056217,0.0,0.0
Quarter,2022-10-01,United States,O,SMP:low-end,192,3585,0.053556,0.0,0.0
Quarter,2022-10-01,United States,O,SMP:mid-end,256,5030,0.050895,0.0,0.0
Quarter,2022-10-01,United States,S,SMP,3365,14365,0.234250,0.0,0.0
Quarter,2022-10-01,United States,S,SMP:high-end,2542,10833,0.234653,0.0,0.0
Quarter,2022-10-01,United States,S,SMP:low-end,835,3585,0.232915,0.0,0.0
Quarter,2022-10-01,United States,S,SMP:mid-end,1146,5030,0.227833,0.0,0.0
Quarter,2022-10-01,United States,X,SMP,1027,14365,0.071493,0.0,0.0
Quarter,2022-10-01,United States,X,SMP:high-end,777,10833,0.071725,0.0,0.0
Quarter,2022-10-01,United States,X,SMP:low-end,257,3585,0.071688,0.0,0.0
Quarter,2022-10-01,United States,X,SMP:mid-end,373,5030,0.074155,0.0,0.0
Quarter,2023-01-01,All,A,SMP,54461,124355,0.437948,-0.0211,-0.004023
Quarter,2023-01-01,All,A,SMP:high-end,41257,94186,0.438038,-0.0184,-0.005079
Quarter,2023-01-01,All,A,SMP:low-end,13538,30920,0.437840,-0.0173,0.003033
Quarter,2023-01-01,All,A,SMP:mid-end,19196,43846,0.437805,-0.0259,8.5e-05
Quarter,2023-01-01,All,G,SMP,6548,124355,0.052656,-0.0149,0.002341
Quarter,2023-01-01,All,G,SMP:high-end,4966,94186,0.052725,-0.005,0.008454
Quarter,2023-01-01,All,G,SMP:low-end,1641,30920,0.053072,0.0031,0.023785
Quarter,2023-01-01,All,G,SMP:mid-end,2337,43846,0.053300,-0.0267,-0.000656
Quarter,2023-01-01,All,H,SMP,6371,124355,0.051232,-0.0236,-0.006535
Quarter,2023-01-01,All,H,SMP:high-end,4839,94186,0.051377,-0.0102,0.003163
Quarter,2023-01-01,All,H,SMP:low-end,1614,30920,0.052199,-0.0206,-0.000402
Quarter,2023-01-01,All,H,SMP:mid-end,2288,43846,0.052183,-0.0197,0.006481
Quarter,2023-01-01,All,O,SMP,5378,124355,0.043247,-0.0168,0.00037
Quarter,2023-01-01,All,O,SMP:high-end,4060,94186,0.043106,-0.0177,-0.004365
Quarter,2023-01-01,All,O,SMP:low-end,1380,30920,0.044631,0.0022,0.022873
Quarter,2023-01-01,All,O,SMP:mid-end,1910,43846,0.043562,-0.0057,0.020833
Quarter,2023-01-01,All,S,SMP,44914,124355,0.361176,-0.0094,0.007878
Quarter,2023-01-01,All,S,SMP:high-end,34052,94186,0.361540,-0.0065,0.006943
Quarter,2023-01-01,All,S,SMP:low-end,11091,30920,0.358700,-0.0271,-0.006998
Quarter,2023-01-01,All,S,SMP:mid-end,15709,43846,0.358277,-0.0274,-0.001391
Quarter,2023-01-01,All,X,SMP,6683,124355,0.053741,-0.0326,-0.01566
Quarter,2023-01-01,All,X,SMP:high-end,5012,94186,0.053214,-0.0257,-0.012471
Quarter,2023-01-01,All,X,SMP:low-end,1656,30920,0.053558,-0.0383,-0.018437
Quarter,2023-01-01,All,X,SMP:mid-end,2406,43846,0.054874,-0.0388,-0.013075
Quarter,2023-01-01,Australia,A,SMP,1487,3348,0.444146,0.0561,-0.009505
Quarter,2023-01-01,Australia,A,SMP:high-end,1104,2546,0.433621,0.0595,-0.034131
Quarter,2023-01-01,Australia,A,SMP:low-end,401,859,0.466822,0.1725,0.076967
Quarter,2023-01-01,Australia,A,SMP:mid-end,509,1155,0.440693,0.0119,-0.002088
Quarter,2023-01-01,Australia,G,SMP,195,3348,0.058244,0.0,-0.062124
Quarter,2023-01-01,Australia,G,SMP:high-end,157,2546,0.061665,0.163,0.060174
Quarter,2023-01-01,Australia,G,SMP:low-end,48,859,0.055879,0.1163,0.025322
Quarter,2023-01-01,Australia,G,SMP:mid-end,75,1155,0.064935,-0.0625,-0.075487
Quarter,2023-01-01,Australia,H,SMP,137,3348,0.040920,0.1138,0.044624
Quarter,2023-01-01,Australia,H,SMP:high-end,109,2546,0.042812,0.2386,0.129157
Quarter,2023-01-01,Australia,H,SMP:low-end,39,859,0.045402,0.0,-0.081489
Quarter,2023-01-01,Australia,H,SMP:mid-end,39,1155,0.033766,-0.1136,-0.125913
Quarter,2023-01-01,Australia,O,SMP,137,3348,0.040920,0.1513,0.07974
Quarter,2023-01-01,Australia,O,SMP:high-end,103,2546,0.040456,0.1839,0.079287
Quarter,2023-01-01,Australia,O,SMP:low-end,37,859,0.043073,0.3704,0.258672
Quarter,2023-01-01,Australia,O,SMP:mid-end,54,1155,0.046753,0.2857,0.267912
Quarter,2023-01-01,Australia,S,SMP,1231,3348,0.367682,0.0704,0.003932
Quarter,2023-01-01,Australia,S,SMP:high-end,958,2546,0.376277,0.1114,0.013153
Quarter,2023-01-01,Australia,S,SMP:low-end,287,859,0.334109,-0.0621,-0.138524
Quarter,2023-01-01,Australia,S,SMP:mid-end,411,1155,0.355844,-0.0144,-0.028043
Quarter,2023-01-01,Australia,X,SMP,161,3348,0.048088,0.1103,0.041362
Quarter,2023-01-01,Australia,X,SMP:high-end,115,2546,0.045169,0.0748,-0.020216
Quarter,2023-01-01,Australia,X,SMP:low-end,47,859,0.054715,0.4688,0.349056
Quarter,2023-01-01,Australia,X,SMP:mid-end,67,1155,0.058009,0.2642,0.246647
Quarter,2023-01-01,Brazil,A,SMP,2934,6435,0.455944,0.0288,0.001414
Quarter,2023-01-01,Brazil,A,SMP:high-end,2230,4932,0.452149,0.0291,-0.008695
Quarter,2023-01-01,Brazil,A,SMP:low-end,738,1591,0.463859,0.0758,0.01765
Quarter,2023-01-01,Brazil,A,SMP:mid-end,1032,2278,0.453029,-0.019,-0.017719
Quarter,2023-01-01,Brazil,G,SMP,424,6435,0.065890,0.1778,0.146491
Quarter,2023-01-01,Brazil,G,SMP:high-end,332,4932,0.067315,0.1773,0.134089
Quarter,2023-01-01,Brazil,G,SMP:low-end,97,1591,0.060968,0.1412,0.0795
Quarter,2023-01-01,Brazil,G,SMP:mid-end,138,2278,0.060579,0.0534,0.054814
Quarter,2023-01-01,Brazil,H,SMP,293,6435,0.045532,0.054,0.025935
Quarter,2023-01-01,Brazil,H,SMP:high-end,227,4932,0.046026,0.0861,0.046259
Quarter,2023-01-01,Brazil,H,SMP:low-end,79,1591,0.049654,0.1791,0.115369
Quarter,2023-01-01,Brazil,H,SMP:mid-end,110,2278,0.048288,0.1111,0.112575
Quarter,2023-01-01,Brazil,O,SMP,258,6435,0.040093,0.2344,0.201648
Quarter,2023-01-01,Brazil,O,SMP:high-end,200,4932,0.040552,0.2739,0.227138
Quarter,2023-01-01,Brazil,O,SMP:low-end,72,1591,0.045255,0.6,0.513545
Quarter,2023-01-01,Brazil,O,SMP:mid-end,83,2278,0.036435,0.0506,0.052001
Quarter,2023-01-01,Brazil,S,SMP,2216,6435,0.344367,-0.0195,-0.045525
Quarter,2023-01-01,Brazil,S,SMP:high-end,1695,4932,0.343674,-0.0012,-0.037834
Quarter,2023-01-01,Brazil,S,SMP:low-end,528,1591,0.331867,-0.0605,-0.111282
Quarter,2023-01-01,Brazil,S,SMP:mid-end,809,2278,0.355136,0.0037,0.005043
Quarter,2023-01-01,Brazil,X,SMP,310,6435,0.048174,0.0164,-0.010618
Quarter,2023-01-01,Brazil,X,SMP:high-end,248,4932,0.050284,0.0377,-0.000417
Quarter,2023-01-01,Brazil,X,SMP:low-end,77,1591,0.048397,0.2833,0.213961
Quarter,2023-01-01,Brazil,X,SMP:mid-end,106,2278,0.046532,-0.0702,-0.06895
Quarter,2023-01-01,Canada,A,SMP,2963,6753,0.438768,0.0378,0.000331
Quarter,2023-01-01,Canada,A,SMP:high-end,2255,5211,0.432738,0.0572,-0.007928
Quarter,2023-01-01,Canada,A,SMP:low-end,754,1693,0.445363,0.0833,0.045578
Quarter,2023-01-01,Canada,A,SMP:mid-end,1019,2321,0.439035,-0.0643,-0.027188
Quarter,2023-01-01,Canada,G,SMP,413,6753,0.061158,0.0456,0.007794
Quarter,2023-01-01,Canada,G,SMP:high-end,321,5211,0.061600,0.0993,0.031584
Quarter,2023-01-01,Canada,G,SMP:low-end,115,1693,0.067927,0.0088,-0.026374
Quarter,2023-01-01,Canada,G,SMP:mid-end,142,2321,0.061181,0.0365,0.077586
Quarter,2023-01-01,Canada,H,SMP,303,6753,0.044869,0.0412,0.003624
Quarter,2023-01-01,Canada,H,SMP:high-end,242,5211,0.046440,0.1,0.032229
Quarter,2023-01-01,Canada,H,SMP:low-end,76,1693,0.044891,0.1875,0.146114
Quarter,2023-01-01,Canada,H,SMP:mid-end,94,2321,0.040500,-0.1048,-0.069265
Quarter,2023-01-01,Canada,O,SMP,269,6753,0.039834,0.0935,0.053977
Quarter,2023-01-01,Canada,O,SMP:high-end,208,5211,0.039916,0.1183,0.049399
Quarter,2023-01-01,Canada,O,SMP:low-end,67,1693,0.039575,-0.0563,-0.089225
Quarter,2023-01-01,Canada,O,SMP:mid-end,88,2321,0.037915,-0.0222,0.016542
Quarter,2023-01-01,Canada,S,SMP,2487,6753,0.368281,0.0328,-0.004509
Quarter,2023-01-01,Canada,S,SMP:high-end,1941,5211,0.372481,0.0677,0.001888
Quarter,2023-01-01,Canada,S,SMP:low-end,601,1693,0.354991,-0.0033,-0.038051
Quarter,2023-01-01,Canada,S,SMP:mid-end,868,2321,0.373977,-0.0148,0.024297
Quarter,2023-01-01,Canada,X,SMP,318,6753,0.047090,0.0127,-0.023859
Quarter,2023-01-01,Canada,X,SMP:high-end,244,5211,0.046824,0.0124,-0.049915
Quarter,2023-01-01,Canada,X,SMP:low-end,80,1693,0.047253,-0.0698,-0.1022
Quarter,2023-01-01,Canada,X,SMP:mid-end,110,2321,0.047393,-0.009,0.03026
Quarter,2023-01-01,China,A,SMP,5203,14280,0.364356,-0.0069,0.022131
Quarter,2023-01-01,China,A,SMP:high-end,3950,10752,0.367374,-0.009,0.025256
Quarter,2023-01-01,China,A,SMP:low-end,1281,3586,0.357223,-0.0023,0.005178
Quarter,2023-01-01,China,A,SMP:mid-end,1817,5093,0.356764,0.0179,0.008934
Quarter,2023-01-01,China,G,SMP,176,14280,0.012325,-0.0112,0.01767
Quarter,2023-01-01,China,G,SMP:high-end,138,10752,0.012835,0.104,0.142209
Quarter,2023-01-01,China,G,SMP:low-end,43,3586,0.011991,-0.14,-0.133536
Quarter,2023-01-01,China,G,SMP:mid-end,60,5093,0.011781,-0.0164,-0.025074
Quarter,2023-01-01,China,H,SMP,1815,14280,0.127101,-0.0376,-0.009546
Quarter,2023-01-01,China,H,SMP:high-end,1335,10752,0.124163,-0.0518,-0.01904
Quarter,2023-01-01,China,H,SMP:low-end,465,3586,0.129671,0.0379,0.045759
Quarter,2023-01-01,China,H,SMP:mid-end,686,5093,0.134695,0.0269,0.017872
Quarter,2023-01-01,China,O,SMP,1486,14280,0.104062,-0.1279,-0.102465
Quarter,2023-01-01,China,O,SMP:high-end,1140,10752,0.106027,-0.1217,-0.09134
Quarter,2023-01-01,China,O,SMP:low-end,389,3586,0.108477,-0.0581,-0.05102
Quarter,2023-01-01,China,O,SMP:mid-end,521,5093,0.102297,-0.1288,-0.136465
Quarter,2023-01-01,China,S,SMP,3864,14280,0.270588,-0.02,0.00858
Quarter,2023-01-01,China,S,SMP:high-end,2901,10752,0.269810,-0.0294,0.004138
Quarter,2023-01-01,China,S,SMP:low-end,970,3586,0.270496,-0.0348,-0.027559
Quarter,2023-01-01,China,S,SMP:mid-end,1387,5093,0.272335,0.0532,0.043849
Quarter,2023-01-01,China,X,SMP,1736,14280,0.121569,-0.0063,0.022723
Quarter,2023-01-01,China,X,SMP:high-end,1288,10752,0.119792,-0.0228,0.011048
Quarter,2023-01-01,China,X,SMP:low-end,438,3586,0.122142,0.0605,0.068525
Quarter,2023-01-01,China,X,SMP:mid-end,622,5093,0.122128,0.0048,-0.004037
Quarter,2023-01-01,France,A,SMP,4479,10080,0.444345,-0.0767,-0.03336
Quarter,2023-01-01,France,A,SMP:high-end,3372,7611,0.443043,-0.0832,-0.037424
Quarter,2023-01-01,France,A,SMP:low-end,1147,2579,0.444746,-0.0197,-0.012055
Quarter,2023-01-01,France,A,SMP:mid-end,1566,3486,0.449225,-0.0628,-0.00477
Quarter,2023-01-01,France,G,SMP,617,10080,0.061210,0.0016,0.048619
Quarter,2023-01-01,France,G,SMP:high-end,475,7611,0.062410,0.0128,0.063366
Quarter,2023-01-01,France,G,SMP:low-end,158,2579,0.061264,0.0676,0.075845
Quarter,2023-01-01,France,G,SMP:mid-end,203,3486,0.058233,-0.1212,-0.066764
Quarter,2023-01-01,France,H,SMP,421,10080,0.041766,-0.0603,-0.016159
Quarter,2023-01-01,France,H,SMP:high-end,327,7611,0.042964,-0.0789,-0.032887
Quarter,2023-01-01,France,H,SMP:low-end,110,2579,0.042652,0.0092,0.017001
Quarter,2023-01-01,France,H,SMP:mid-end,157,3486,0.045037,0.0903,0.157823
Quarter,2023-01-01,France,O,SMP,361,10080,0.035813,-0.0696,-0.025947
Quarter,2023-01-01,France,O,SMP:high-end,273,7611,0.035869,-0.0109,0.038507
Quarter,2023-01-01,France,O,SMP:low-end,95,2579,0.036836,0.0106,0.018469
Quarter,2023-01-01,France,O,SMP:mid-end,126,3486,0.036145,-0.131,-0.07718
Quarter,2023-01-01,France,S,SMP,3708,10080,0.367857,-0.0128,0.033544
Quarter,2023-01-01,France,S,SMP:high-end,2798,7611,0.367626,-0.0196,0.029326
Quarter,2023-01-01,France,S,SMP:low-end,942,2579,0.365258,-0.0115,-0.003875
Quarter,2023-01-01,France,S,SMP:mid-end,1269,3486,0.364028,-0.0306,0.029511
Quarter,2023-01-01,France,X,SMP,494,10080,0.049008,0.0,0.046933
Quarter,2023-01-01,France,X,SMP:high-end,366,7611,0.048088,0.0195,0.070382
Quarter,2023-01-01,France,X,SMP:low-end,127,2579,0.049244,0.016,0.02389
Quarter,2023-01-01,France,X,SMP:mid-end,165,3486,0.047332,-0.1832,-0.132558
Quarter,2023-01-01,Germany,A,SMP,4450,9939,0.447731,-0.0109,-0.021043
Quarter,2023-01-01,Germany,A,SMP:high-end,3334,7468,0.446438,-0.0054,-0.020819
Quarter,2023-01-01,Germany,A,SMP:low-end,1134,2478,0.457627,-0.0258,0.00961
Quarter,2023-01-01,Germany,A,SMP:mid-end,1537,3438,0.447062,-0.0284,-0.009794
Quarter,2023-01-01,Germany,G,SMP,567,9939,0.057048,-0.0087,-0.018917
Quarter,2023-01-01,Germany,G,SMP:high-end,428,7468,0.057311,-0.0023,-0.017823
Quarter,2023-01-01,Germany,G,SMP:low-end,138,2478,0.055690,-0.035,9e-05
Quarter,2023-01-01,Germany,G,SMP:mid-end,208,3438,0.060500,0.04,0.059953
Quarter,2023-01-01,Germany,H,SMP,442,9939,0.044471,0.0833,0.07221
Quarter,2023-01-01,Germany,H,SMP:high-end,312,7468,0.041778,0.0685,0.051892
Quarter,2023-01-01,Germany,H,SMP:low-end,108,2478,0.043584,-0.122,-0.090047
Quarter,2023-01-01,Germany,H,SMP:mid-end,178,3438,0.051774,0.1788,0.20142
Quarter,2023-01-01,Germany,O,SMP,379,9939,0.038133,0.0676,0.056667
Quarter,2023-01-01,Germany,O,SMP:high-end,276,7468,0.036958,-0.0072,-0.022611
Quarter,2023-01-01,Germany,O,SMP:low-end,83,2478,0.033495,-0.0568,-0.022557
Quarter,2023-01-01,Germany,O,SMP:mid-end,135,3438,0.039267,0.0305,0.050313
Quarter,2023-01-01,Germany,S,SMP,3655,9939,0.367743,0.0357,0.025073
Quarter,2023-01-01,Germany,S,SMP:high-end,2783,7468,0.372657,0.047,0.030766
Quarter,2023-01-01,Germany,S,SMP:low-end,920,2478,0.371267,0.0044,0.040844
Quarter,2023-01-01,Germany,S,SMP:mid-end,1230,3438,0.357766,-0.0261,-0.007432
Quarter,2023-01-01,Germany,X,SMP,446,9939,0.044874,-0.0591,-0.068714
Quarter,2023-01-01,Germany,X,SMP:high-end,335,7468,0.044858,-0.0233,-0.038496
Quarter,2023-01-01,Germany,X,SMP:low-end,95,2478,0.038337,-0.291,-0.265307
Quarter,2023-01-01,Germany,X,SMP:mid-end,150,3438,0.043630,-0.1525,-0.136279
Quarter,2023-01-01,India,A,SMP,2984,6506,0.458654,-0.0631,0.020846
Quarter,2023-01-01,India,A,SMP:high-end,2253,4895,0.460266,-0.0682,0.019515
Quarter,2023-01-01,India,A,SMP:low-end,724,1546,0.468305,-0.1073,0.027268
Quarter,2023-01-01,India,A,SMP:mid-end,1079,2376,0.454125,-0.0392,0.021883
Quarter,2023-01-01,India,G,SMP,357,6506,0.054872,-0.1163,-0.037164
Quarter,2023-01-01,India,G,SMP:high-end,262,4895,0.053524,-0.1119,-0.028215
Quarter,2023-01-01,India,G,SMP:low-end,86,1546,0.055627,-0.0444,0.099565
Quarter,2023-01-01,India,G,SMP:mid-end,136,2376,0.057239,-0.0872,-0.029239
Quarter,2023-01-01,India,H,SMP,261,6506,0.040117,-0.1969,-0.124962
